  5.7758533996E-04 -1.3522911386E-02 -1.6169993458E-02 -5.7509163182E-03  2.9978916933E-05  7.2061772887E-06  1.6319600097E-07  1.3737593804E-07 -4.7132592688E-07  1.6447779732E-07
  7.5646332755E-04 -2.3177807653E-02 -2.7703180959E-02 -9.8443810253E-03  8.6700894773E-05  1.9106594857E-05 -5.5448694141E-07  1.7174192221E-06 -1.1810807720E-06  6.3521832559E-07
  9.9073976838E-04 -3.9704525712E-02 -4.7423375506E-02 -1.6828683087E-02  2.5048302925E-04  5.1018835862E-05 -4.2376786914E-06  1.0695722134E-05 -2.9638653803E-06  2.9500342508E-06
  1.2975715450E-03 -6.7953745767E-02 -8.1071257966E-02 -2.8705418091E-02  7.2113680923E-04  1.3724671122E-04 -1.8703838877E-05  5.6332159221E-05 -6.4241583887E-06  1.5074389519E-05
  1.6994290207E-03 -1.1612710240E-01 -1.3828967832E-01 -4.8795690126E-02  2.0515299830E-03  3.7518194036E-04 -6.6623175748E-05  2.3624171520E-04 -9.7635855692E-06  6.1229128965E-05
  2.2257416229E-03 -1.9796629590E-01 -2.3506930205E-01 -8.2504443731E-02  5.7555278190E-03  1.0396996629E-03 -2.1006240764E-04  8.7911336591E-04 -7.3430561662E-06  2.2512523755E-04
  2.9150530628E-03 -3.3615838738E-01 -3.9739588943E-01 -1.3837039329E-01  1.5887166293E-02  2.8840823742E-03 -6.1722932674E-04  3.0802190371E-03  2.0849627830E-05  7.9786826486E-04
  3.8178440264E-03 -5.6728779347E-01 -6.6617945038E-01 -2.2928062897E-01  4.2953223253E-02  7.8971005167E-03 -1.7318417317E-03  1.0322236112E-02  1.3771946515E-04  2.7447310689E-03
  5.0002290509E-03 -9.4819717071E-01 -1.1027160093E+00 -3.7335695367E-01  1.1309776692E-01  2.1042864234E-02 -4.7040539507E-03  3.3289998227E-02  5.5797535827E-04  9.1714056148E-03
  6.5487983241E-03 -1.5620928517E+00 -1.7918781681E+00 -5.9333700226E-01  2.8768561339E-01  5.3921809580E-02 -1.2360995633E-02  1.0257235825E-01  1.9857698018E-03  2.9361188250E-02
  8.5769589859E-03 -2.5194639412E+00 -2.8367077585E+00 -9.1252988528E-01  6.9957851296E-01  1.3060380381E-01 -3.1348609726E-02  2.9940176089E-01  6.4579835658E-03  8.9313244707E-02
  1.1233240330E-02 -3.9440266406E+00 -4.3348205341E+00 -1.3457226198E+00  1.6030323727E+00  2.9111802549E-01 -7.6716110344E-02  8.1657600567E-01  1.9052586189E-02  2.5460342287E-01
  1.4712171122E-02 -5.9332590373E+00 -6.3326145647E+00 -1.8872447869E+00  3.3945563661E+00  5.7338699620E-01 -1.8174403075E-01  2.0386727887E+00  5.2134291393E-02  6.6404045205E-01
