  5.7758533996E-04 -9.0268085259E-04 -1.0817115326E-03 -3.8554030170E-04  1.9916376588E-06  4.7776684072E-07  1.0436781196E-08  9.1502630187E-09 -3.1272300835E-08  1.0921753179E-08
  7.5646332755E-04 -1.5471698732E-03 -1.8532528478E-03 -6.5997680274E-04  5.7601070434E-06  1.2667513009E-06 -3.7911315072E-08  1.1414526595E-07 -7.8308733731E-08  4.2161569126E-08
  9.9073976838E-04 -2.6503814049E-03 -3.1725117367E-03 -1.1282435162E-03  1.6641545309E-05  3.3824473214E-06 -2.8434455407E-07  7.1026604501E-07 -1.9656897408E-07  1.9576382797E-07
  1.2975715450E-03 -4.5361388610E-03 -5.4235947719E-03 -1.9245843703E-03  4.7911107985E-05  9.0977936308E-06 -1.2504644658E-06  3.7398171737E-06 -4.2671821732E-07  1.0006838235E-06
  1.6994290207E-03 -7.7520076561E-03 -9.2517904169E-03 -3.2718045267E-03  1.3630243026E-04  2.4865019281E-05 -4.4496997631E-06  1.5684503112E-05 -6.4960214516E-07  4.0652582084E-06
  2.2257416229E-03 -1.3215528490E-02 -1.5727417284E-02 -5.5326769903E-03  3.8240555549E-04  6.8893527984E-05 -1.4027483505E-05  5.8371251729E-05 -4.9072968141E-07  1.4947798509E-05
  2.9150530628E-03 -2.2441812328E-02 -2.6590448217E-02 -9.2807413478E-03  1.0556278165E-03  1.9109492624E-04 -4.1220038364E-05  2.0454989404E-04  1.3884991362E-06  5.2977455615E-05
  3.8178440264E-03 -3.7874834974E-02 -4.4581832337E-02 -1.5382696899E-02  2.8542648201E-03  5.2324576613E-04 -1.1566957533E-04  6.8552605973E-04  9.1705641850E-06  1.8224187426E-04
  5.0002290509E-03 -6.3313886719E-02 -7.3812605612E-02 -2.5059939417E-02  7.5162137826E-03  1.3941754826E-03 -3.1428039414E-04  2.2111515385E-03  3.7120934809E-05  6.0901586249E-04
  6.5487983241E-03 -1.0432544956E-01 -1.1998554024E-01 -3.9851289565E-02  1.9121860791E-02  3.5722142736E-03 -8.2626333546E-04  6.8143162688E-03  1.3211569745E-04  1.9500088834E-03
  8.5769589859E-03 -1.6831379009E-01 -1.9004957159E-01 -6.1349143727E-02  4.6510037795E-02  8.6512874603E-03 -2.0968946008E-03  1.9896507323E-02  4.3008044883E-04  5.9330513098E-03
  1.1233240330E-02 -2.6359996827E-01 -2.9064827888E-01 -9.0599849734E-02  1.0660939437E-01  1.9279998151E-02 -5.1355868905E-03  5.4288294335E-02  1.2699032614E-03  1.6919601180E-02
  1.4712171122E-02 -3.9681265122E-01 -4.2508933114E-01 -1.2731176502E-01  2.2586384283E-01  3.7956047008E-02 -1.2177587226E-02  1.3562328642E-01  3.4789968175E-03  4.4155086483E-02
  1.9268525623E-02 -5.6912264352E-01 -5.9040271611E-01 -1.6951471477E-01  4.3250911894E-01  6.1978313922E-02 -2.7947582110E-02  3.0319527641E-01  9.2681595098E-03  1.0254631570E-01
  2.5235981596E-02 -7.7499478304E-01 -7.7861720142E-01 -2.1431436340E-01  7.3466835709E-01  7.7343458189E-02 -6.0866000792E-02  5.9019027793E-01  2.5858226891E-02  2.0300331119E-01
  3.3051556699E-02 -1.0065074175E+00 -9.8182476323E-01 -2.5840167985E-01  1.1190999823E+00  7.8011429427E-02 -1.1827370435E-01  9.8844598482E-01  7.3669249105E-02  3.2890831802E-01
  4.3287612811E-02 -1.2478759539E+00 -1.1809192989E+00 -2.9494090088E-01  1.6347831849E+00  1.2746027341E-01 -1.8606082756E-01  1.4893882474E+00  1.7509861895E-01  4.5407195990E-01
  5.6693772094E-02 -1.4455574495E+00 -1.3187414506E+00 -3.1254859137E-01  2.3267764179E+00  2.5637268386E-01 -2.2974430072E-01  2.1670520976E+00  2.5790555989E-01  6.6218617208E-01
  7.4251814446E-02 -1.5502654540E+00 -1.3650213925E+00 -3.0867642768E-01  2.8591838426E+00  2.3480388314E-01 -2.9317416967E-01  2.8768998023E+00  2.7197188543E-01  9.5489428580E-01
  9.7247576672E-02 -1.5910013955E+00 -1.3633035517E+00 -2.9088178212E-01  3.1435239409E+00  1.4944309182E-01 -4.0699744457E-01  3.3406419797E+00  4.3257108343E-01  1.0444357933E+00
  1.2736511881E-01 -1.5333183516E+00 -1.2711070132E+00 -2.5649388697E-01  3.5454292181E+00  3.2820046796E-01 -4.1689983553E-01  3.7342452763E+00  5.8866369862E-01  1.0884154430E+00
  1.6681005372E-01 -1.3684069222E+00 -1.1000524404E+00 -2.1071094782E-01  3.4222400294E+00  2.2169547978E-01 -4.2479907065E-01  3.7988242191E+00  5.3899731142E-01  1.1729287488E+00
  2.1847107185E-01 -1.1677684414E+00 -9.1388280621E-01 -1.6467781691E-01  3.1363369005E+00  1.8478965242E-01 -4.2538171023E-01  3.5572050278E+00  5.9402028285E-01  1.0409801562E+00
  2.8613149010E-01 -9.3932337527E-01 -7.1453914836E-01 -1.2094354220E-01  2.7581691104E+00  1.9105518683E-01 -3.7725545525E-01  3.1552775088E+00  5.8336112889E-01  8.8575154136E-01
  3.7474631737E-01 -7.0775178784E-01 -5.2263352466E-01 -8.2431043434E-02  2.2456258547E+00  1.5321895760E-01 -3.1310073455E-01  2.6114809310E+00  5.0279061219E-01  7.2301033440E-01
  4.9080512717E-01 -4.9264572677E-01 -3.5146622868E-01 -5.0929214413E-02  1.7506909715E+00  1.5510254362E-01 -2.3365078340E-01  2.0415990359E+00  4.1961032179E-01  5.4725344057E-01
  6.4280731173E-01 -3.0172220983E-01 -2.0607575299E-01 -2.7038245682E-02  1.2514295398E+00  1.4919855614E-01 -1.4687416179E-01  1.4630402120E+00  3.0206006060E-01  3.9285403852E-01
  8.4188452227E-01 -1.5052335308E-01 -9.6974095880E-02 -1.1364819036E-02  7.7067281316E-01  1.2205281378E-01 -7.0311438703E-02  9.0691622558E-01  1.7586001810E-01  2.5374527505E-01
  1.1026158787E+00 -5.3962283324E-02 -3.1985861792E-02 -3.3446804941E-03  3.5933134386E-01  6.8141982545E-02 -2.1357526538E-02  4.3307926082E-01  6.9132790895E-02  1.3387424295E-01
  1.4440956494E+00 -1.2315191265E-02 -6.5494578823E-03 -6.1416691255E-04  1.0291404936E-01  1.7715759090E-02 -4.0649799445E-03  1.3246416056E-01  1.3637494211E-02  4.7450366749E-02
  1.8913315915E+00 -2.4557793695E-03 -1.2927015719E-03 -9.3373156053E-05  2.1023255807E-02  3.4178484852E-03 -1.5783469076E-03  2.7490356933E-02  4.7936069880E-03  8.4830141689E-03
  2.4770763560E+00 -7.3208179123E-04 -3.9430032161E-04 -1.9193893998E-05  9.3605300045E-03  3.6040190601E-03 -6.4216476094E-04  1.0008142486E-02  4.5041680611E-03  9.3380833188E-04
  3.2442260792E+00 -1.1154306253E-04 -5.6432995828E-05 -2.1826096949E-06  2.0581718727E-03  8.8288508036E-04 -9.2975310963E-05  2.1968958698E-03  9.9445761193E-04  2.0782625882E-04
  4.2489618163E+00 -4.2825140075E-06 -1.8722029634E-06 -7.9169578703E-08  9.1210231777E-05  3.3752313500E-05 -2.3992415127E-06  1.0717748509E-04  3.3871108634E-05  2.1924637331E-05
