  6.4280731173E-01 -5.1540462131E-01 -3.4076136441E-01 -4.2516158367E-02  2.3943002070E+00  3.5197220432E-01 -2.3084655702E-01  2.7749366394E+00  5.3095901410E-01  7.7348574250E-01
  8.4188452227E-01 -2.1495057541E-01 -1.3165418883E-01 -1.4610131954E-02  1.2851178487E+00  2.3349416624E-01 -8.4959653432E-02  1.5179512712E+00  2.4936924298E-01  4.5817738511E-01
  1.1026158787E+00 -5.8511866181E-02 -3.2188443427E-02 -3.1997879065E-03  4.5597850573E-01  8.4165326452E-02 -1.7935960162E-02  5.6770110700E-01  6.4035139891E-02  1.9643435697E-01
  1.4440956494E+00 -1.1148332606E-02 -5.7236665314E-03 -4.7643419079E-04  9.3694769616E-02  1.1819552624E-02 -5.0455091929E-03  1.2638729339E-01  1.1727359967E-02  4.6573660056E-02
  1.8913315915E+00 -3.0658584564E-03 -1.6623551389E-03 -9.2793022377E-05  3.1811448831E-02  1.0055329295E-02 -2.5767060256E-03  3.5644150932E-02  1.3577132650E-02  5.1754465288E-03
  2.4770763560E+00 -6.7942647824E-04 -3.5105789836E-04 -1.4559678222E-05  1.0986902977E-02  4.6171927582E-03 -5.7129583908E-04  1.1560540288E-02  5.3272593338E-03  9.7975017179E-04
  3.2442260792E+00 -4.2815492226E-05 -2.0121123313E-05 -7.9992829988E-07  8.6832960260E-04  3.4698380078E-04 -2.9757186068E-05  9.7161867211E-04  3.6844806244E-04  1.4787021872E-04
  4.2489618163E+00 -7.4112958258E-07 -2.3191753870E-07 -1.2544411640E-08  1.4942088824E-05  3.0219323610E-06 -6.1096803933E-08  2.1014067455E-05  1.7677361399E-06  8.1334697850E-06
  5.5648638770E+00 -2.8476906211E-09 -5.5918700468E-10 -3.1791586225E-11  6.0343648334E-08  2.5791844860E-09  5.8214562971E-10  1.0013149242E-07 -5.5932534919E-09  5.0467763768E-08
  7.2883003679E+00 -2.1275195285E-13 -3.4973351834E-14 -1.9069865209E-15  6.2966134172E-12  1.4571715686E-13  4.0229207398E-14  1.1077259861E-11 -4.8042893277E-13  5.5953713579E-12
  9.5454845666E+00 -1.1974376328E-19 -5.3272927390E-21 -1.7203922683E-22  1.3719127153E-17  3.7668062243E-20  6.9583082327E-21  2.6359562036E-17 -3.1605131418E-19  1.3115457084E-17
