  5.7758533996E-04 -5.8595051423E-02 -6.9863115944E-02 -2.4776632536E-02  1.3085914391E-04  3.1548384980E-05  7.5109871976E-07  5.9740104274E-07 -2.0611883750E-06  7.1847377439E-07
  7.5646332755E-04 -1.0042933279E-01 -1.1969131487E-01 -4.2411407790E-02  3.7843697672E-04  8.3649079125E-05 -2.3175379432E-06  7.4921287423E-06 -5.1701929369E-06  2.7764819611E-06
  9.9073976838E-04 -1.7203785111E-01 -2.0488817589E-01 -7.2498038703E-02  1.0932920730E-03  2.2336809342E-04 -1.8227607865E-05  4.6716412070E-05 -1.2968894892E-05  1.2897988002E-05
  1.2975715450E-03 -2.9443557329E-01 -3.5024914922E-01 -1.2365461814E-01  3.1475371702E-03  6.0102047746E-04 -8.0886559319E-05  2.4614010843E-04 -2.8048229975E-05  6.5874591382E-05
  1.6994290207E-03 -5.0315123961E-01 -5.9741551948E-01 -2.1017455995E-01  8.9540694527E-03  1.6434442711E-03 -2.8854778395E-04  1.0321712485E-03 -4.2529451654E-05  2.6750465918E-04
  2.2257416229E-03 -8.5770213789E-01 -1.0154174126E+00 -3.5530405215E-01  2.5119333706E-02  4.5554298904E-03 -9.1002981584E-04  3.8404486286E-03 -3.1790370935E-05  9.8348115422E-04
  2.9150530628E-03 -1.4563205119E+00 -1.7163707807E+00 -5.9572700422E-01  6.9331781173E-02  1.2637767329E-02 -2.6736978418E-03  1.3453264701E-02  9.0689668610E-05  3.4854843755E-03
  3.8178440264E-03 -2.4573358027E+00 -2.8766215560E+00 -9.8670776063E-01  1.8742685863E-01  3.4604757712E-02 -7.5006589269E-03  4.5078752585E-02  5.9917434686E-04  1.1990740940E-02
  5.0002290509E-03 -4.1065490925E+00 -4.7599825811E+00 -1.6057124496E+00  4.9342594904E-01  9.2216637474E-02 -2.0364073704E-02  1.4535544032E-01  2.4305657379E-03  4.0060579277E-02
  6.5487983241E-03 -6.7632480876E+00 -7.7307255991E+00 -2.5493505733E+00  1.2548396031E+00  2.3633293398E-01 -5.3471558775E-02  4.4773370931E-01  8.6490884330E-03  1.2821910700E-01
  8.5769589859E-03 -1.0903245322E+01 -1.2228656766E+01 -3.9152764553E+00  3.0504426201E+00  5.7250960327E-01 -1.3547433455E-01  1.3063279161E+00  2.8088100563E-02  3.8989608812E-01
  1.1233240330E-02 -1.7056195908E+01 -1.8664563938E+01 -5.7620928237E+00  6.9864991340E+00  1.2764904194E+00 -3.3114499235E-01  3.5605710185E+00  8.2763383300E-02  1.1108537435E+00
  1.4712171122E-02 -2.5631938133E+01 -2.7219174897E+01 -8.0571979516E+00  1.4784023825E+01  2.5158492257E+00 -7.8344607184E-01  8.8810344943E+00  2.2607514134E-01  2.8947074505E+00
  1.9268525623E-02 -3.6672296394E+01 -3.7650698903E+01 -1.0655554065E+01  2.8260536669E+01  4.1208331875E+00 -1.7936780590E+00  1.9808541245E+01  6.0048907755E-01  6.7072527349E+00
  2.5235981596E-02 -4.9771687492E+01 -4.9384111693E+01 -1.3352307685E+01  4.7881748434E+01  5.1907667706E+00 -3.8950995329E+00  3.8429353429E+01  1.6709798633E+00  1.3231787639E+01
  3.3051556699E-02 -6.4367757299E+01 -6.1855053070E+01 -1.5922431981E+01  7.2670394346E+01  5.3512566576E+00 -7.5377511100E+00  6.4047241987E+01  4.7425841128E+00  2.1332927069E+01
  4.3287612811E-02 -7.9405646576E+01 -7.3807870562E+01 -1.7929908412E+01  1.0561540908E+02  8.6961946316E+00 -1.1783641307E+01  9.5821485512E+01  1.1199194979E+01  2.9251938924E+01
