  5.2916601774E-03  4.7420756822E+03  4.7359932669E+03  4.7359932669E+03 -8.8381584522E-01  2.2393203763E+03  2.2364481158E+03  2.2364481158E+03 -1.9710027506E-01  1.2799004915E+03  1.2782588294E+03  1.2782588294E+03 -6.4390032979E-02  8.2391658911E+02  8.2285979391E+02  8.2285979391E+02 -2.6683216461E-02  5.7365078138E+02  5.7291498919E+02  5.7291498919E+02 -1.2935101890E-02
  6.6618054679E-03  5.5112755905E+03  5.5143083849E+03  5.5143083849E+03 -1.6147991962E+00  2.6025547790E+03  2.6039869363E+03  2.6039869363E+03 -3.6012941652E-01  1.4875098607E+03  1.4883284210E+03  1.4883284210E+03 -1.1765099857E-01  9.5756198141E+02  9.5808891724E+02  9.5808891724E+02 -4.8754848549E-02  6.6670120024E+02  6.6706807858E+02  6.6706807858E+02 -2.3634746436E-02
  8.3867161919E-03  6.2777951182E+03  6.2949226698E+03  6.2949226698E+03 -2.8841699143E+00  2.9645234426E+03  2.9726114778E+03  2.9726114778E+03 -6.4325485848E-01  1.6943957870E+03  1.6990185647E+03  1.6990185647E+03 -2.1014960832E-01  1.0907416683E+03  1.0937175116E+03  1.0937175116E+03 -8.7087297313E-02  7.5942737237E+02  7.6149929910E+02  7.6149929910E+02 -4.2217271561E-02
  1.0558250136E-02  6.9751983577E+03  7.0088143405E+03  7.0033974683E+03 -9.5598844355E-03  3.2938537590E+03  3.3097280217E+03  3.3085950617E+03 -1.3341208987E-03  1.8826270192E+03  1.8917000741E+03  1.8913393533E+03 -3.3589756254E-04  1.2119126780E+03  1.2177533199E+03  1.2176056892E+03 -1.1951023748E-04  8.4379251964E+02  8.4785905846E+02  8.4778798495E+02 -5.2696588227E-05
  1.3292049400E-02  7.5056485806E+03  7.5584165369E+03  7.5494686153E+03 -7.4597500202E-02  3.5443449093E+03  3.5692631872E+03  3.5673957370E+03 -1.5263249587E-02  2.0257971301E+03  2.0400393602E+03  2.0394453297E+03 -4.8143009674E-03  1.3040762721E+03  1.3132444924E+03  1.3130014860E+03 -1.9611638641E-03  9.0796129408E+02  9.1434465475E+02  9.1422769440E+02 -9.4168918156E-04
  1.6733698764E-02  7.7331327668E+03  7.8199443247E+03  7.8059461691E+03 -1.4859085467E-01  3.6517683263E+03  3.6927627987E+03  3.6898504096E+03 -3.0901326844E-02  2.0871957962E+03  2.1106264969E+03  2.1097012952E+03 -9.8147969920E-03  1.3436007351E+03  1.3586838943E+03  1.3583056599E+03 -4.0120361157E-03  9.3548014657E+02  9.4598177526E+02  9.4579979574E+02 -1.9302040810E-03
  2.1066478325E-02  7.5257623783E+03  7.6687244957E+03  7.6483815060E+03 -2.7172729161E-01  3.5538431207E+03  3.6213532163E+03  3.6171406961E+03 -5.7173820554E-02  2.0312259046E+03  2.0698118101E+03  2.0684762872E+03 -1.8248482648E-02  1.3075709636E+03  1.3324100569E+03  1.3318646268E+03 -7.4775425121E-03  9.1039446820E+02  9.2768865240E+02  9.2742637856E+02 -3.6023330510E-03
  2.6520937208E-02  6.8992241482E+03  7.0384636474E+03  7.0117396335E+03 -4.6744353034E-01  3.2579769390E+03  3.3237291262E+03  3.3182389158E+03 -9.9404491203E-02  1.8621213516E+03  1.8997025112E+03  1.8979678650E+03 -3.1866457951E-02  1.1987124645E+03  1.2229047678E+03  1.2221975478E+03 -1.3085662032E-02  8.3460188930E+02  8.5144574690E+02  8.5110600326E+02 -6.3115907927E-03
  3.3364762253E-02  6.0543115564E+03  6.0241015159E+03  5.9932328424E+03 -7.2704809577E-01  2.8589892151E+03  2.8447233190E+03  2.8384728556E+03 -1.5593828969E-01  1.6340769014E+03  1.6259231206E+03  1.6239608295E+03 -5.0163081091E-02  1.0519122978E+03  1.0466634247E+03  1.0458659631E+03 -2.0633725772E-02  7.3239247702E+02  7.2873795640E+02  7.2835555791E+02 -9.9615538244E-03
  4.1328763313E-02  5.2167861715E+03  4.9937209423E+03  4.9619860033E+03 -9.6175607094E-01  2.4634899052E+03  2.3581532243E+03  2.3518800419E+03 -2.0712412454E-01  1.4080262806E+03  1.3478203042E+03  1.3458722836E+03 -6.6736792100E-02  9.0639562854E+02  8.6763894158E+02  8.6685169306E+02 -2.7472476975E-02  6.3107669809E+02  6.0409240859E+02  6.0371610848E+02 -1.3268893666E-02
  4.7863338598E-02  4.6432005469E+03  4.4014504514E+03  4.3695867902E+03 -1.1435029989E+00  2.1926291972E+03  2.0784690802E+03  2.0723121169E+03 -2.4683884870E-01  1.2532137951E+03  1.1879647171E+03  1.1860732587E+03 -7.9605092724E-02  8.0673743179E+02  7.6473432441E+02  7.6397421266E+02 -3.2783951234E-02  5.6168981694E+02  5.3244521174E+02  5.3208305496E+02 -1.5838051148E-02
  5.2637861382E-02  4.2763421386E+03  4.0973769732E+03  4.0646756973E+03 -1.2716014840E+00  2.0193899737E+03  1.9348783867E+03  1.9286515318E+03 -2.7488930391E-01  1.1541976071E+03  1.1058943706E+03  1.1039951760E+03 -8.8700661927E-02  7.4299725793E+02  7.1190277977E+02  7.1114247150E+02 -3.6539478213E-02  5.1731080938E+02  4.9566132213E+02  4.9529987550E+02 -1.7654929875E-02
  5.6603999099E-02  4.0001558431E+03  3.9010155068E+03  3.8671042374E+03 -1.4446168805E+00  1.8889682679E+03  1.8421518546E+03  1.8357591064E+03 -3.1311837976E-01  1.0796540951E+03  1.0528958202E+03  1.0509559309E+03 -1.0114185008E-01  6.9501099920E+02  6.7778576427E+02  6.7701128930E+02 -4.1685459332E-02  4.8390044336E+02  4.7190739745E+02  4.7153980596E+02 -2.0146926782E-02
  6.0158910456E-02  3.7721965135E+03  3.7499624721E+03  3.7148176435E+03 -1.6313908751E+00  1.7813204770E+03  1.7708210364E+03  1.7642496364E+03 -3.5497460696E-01  1.0181271864E+03  1.0121261517E+03  1.0101404994E+03 -1.1483851580E-01  6.5540398197E+02  6.5154090664E+02  6.5074999058E+02 -4.7365647764E-02  4.5632411259E+02  4.5363445176E+02  4.5325956697E+02 -2.2901603361E-02
  6.3481939756E-02  3.5743024345E+03  3.6168297947E+03  3.5803403511E+03 -1.5084764345E+00  1.6878702089E+03  1.7079526350E+03  1.7011692072E+03 -3.2609845130E-01  9.6471497912E+02  9.7619324160E+02  9.7414988623E+02 -1.0521684512E-01  6.2102068116E+02  6.2840963907E+02  6.2759713329E+02 -4.3340999188E-02  4.3238478714E+02  4.3752933883E+02  4.3714461193E+02 -2.0940587315E-02
  6.6668961544E-02  3.3971548959E+03  3.4879675315E+03  3.4508213555E+03 -1.6552343017E+00  1.6042169484E+03  1.6471008243E+03  1.6402528750E+03 -3.5921340777E-01  9.1690232559E+02  9.4141292910E+02  9.3935936658E+02 -1.1608093652E-01  5.9024200838E+02  6.0602033879E+02  6.0520579300E+02 -4.7851933975E-02  4.1095517894E+02  4.2194081959E+02  4.2155569285E+02 -2.3129667181E-02
  6.9777874137E-02  3.2353528033E+03  3.3554657074E+03  3.3185931527E+03 -2.0530139484E+00  1.5278101706E+03  1.5845303268E+03  1.5778179160E+03 -4.4937983975E-01  8.7323145407E+02  9.0565028818E+02  9.0365098991E+02 -1.4571907976E-01  5.6212954515E+02  5.8299867943E+02  5.8220863979E+02 -6.0169797823E-02  3.9138191545E+02  4.0591202122E+02  4.0553931835E+02 -2.9110472873E-02
  7.2846913626E-02  3.0854911660E+03  3.2158791908E+03  3.1796203415E+03 -1.8869112412E+00  1.4570419584E+03  1.5186142698E+03  1.5121026812E+03 -4.1188746203E-01  8.3278334735E+02  8.6797546746E+02  8.6605047400E+02 -1.3341119982E-01  5.3609168804E+02  5.5874608324E+02  5.5798860416E+02 -5.5057433430E-02  3.7325309358E+02  3.8902618479E+02  3.8866974407E+02 -2.6628957130E-02
  7.5903142580E-02  2.9452888496E+03  3.0680346036E+03  3.0340274541E+03 -2.2986798347E+00  1.3908351062E+03  1.4487985565E+03  1.4428474143E+03 -5.0622706392E-01  7.9494232039E+02  8.2807176865E+02  8.2633789489E+02 -1.6454782082E-01  5.1173209909E+02  5.3305868048E+02  5.3238204156E+02 -6.8023151037E-02  3.5629276359E+02  3.7114136628E+02  3.7082455829E+02 -3.2931008526E-02
  7.8966822948E-02  2.8131461398E+03  2.9128379820E+03  2.8814311445E+03 -1.9293007980E+00  1.3284341910E+03  1.3755110384E+03  1.3701845290E+03 -4.2100881308E-01  7.5927660553E+02  7.8618373362E+02  7.8466026975E+02 -1.3634432827E-01  4.8877283442E+02  5.0609389129E+02  5.0550575755E+02 -5.6263369377E-02  3.4030740744E+02  3.5236716924E+02  3.5209362247E+02 -2.7210968062E-02
  8.2053857905E-02  2.6879006747E+03  2.7528240826E+03  2.7256575424E+03 -2.1569694090E+00  1.2692903179E+03  1.2999486878E+03  1.2956102788E+03 -4.7434799120E-01  7.2547247773E+02  7.4299550081E+02  7.4180094172E+02 -1.5409555643E-01  4.6701193827E+02  4.7829211943E+02  4.7784155025E+02 -6.3684094197E-02  3.2515641370E+02  3.3301022418E+02  3.3280370945E+02 -3.0825528308E-02
  8.5177244394E-02  2.5686836881E+03  2.5916273514E+03  2.5688936993E+03 -1.8815258274E+00  1.2129932352E+03  1.2238277760E+03  1.2205091362E+03 -4.1119522740E-01  6.9329545443E+02  6.9948801818E+02  6.9863131195E+02 -1.3324282052E-01  4.4629846605E+02  4.5028483533E+02  4.4997526502E+02 -5.4998678219E-02  3.1073468742E+02  3.1351019150E+02  3.1337230102E+02 -2.6603367035E-02
  8.8347982089E-02  2.4548307682E+03  2.4334183212E+03  2.4164075995E+03 -2.2129137140E+00  1.1592291916E+03  1.1491177273E+03  1.1471073021E+03 -4.8746788078E-01  6.6256620887E+02  6.5678692499E+02  6.5636244242E+02 -1.5846229165E-01  4.2651697885E+02  4.2279665223E+02  4.2266721949E+02 -6.5509625759E-02  2.9696185442E+02  2.9437158218E+02  2.9432129796E+02 -3.1714742892E-02
  9.1575666233E-02  2.3458240144E+03  2.2825319707E+03  2.2707346848E+03 -1.5699231796E+00  1.1077536224E+03  1.0778656213E+03  1.0770404074E+03 -3.3795132330E-01  6.3314495809E+02  6.1606224512E+02  6.1602864861E+02 -1.0883121306E-01  4.0757749351E+02  3.9658075533E+02  3.9661410461E+02 -4.4786178446E-02  2.8377526405E+02  2.7611880035E+02  2.7614764938E+02 -2.1626933110E-02
  9.4868887698E-02  2.2412531654E+03  2.1428224348E+03  2.1370446123E+03 -2.0793365406E+00  1.0583727924E+03  1.0118914717E+03  1.0124411760E+03 -4.5757175847E-01  6.0492097137E+02  5.7835422110E+02  5.7877482091E+02 -1.4868167453E-01  3.8940872882E+02  3.7230678502E+02  3.7252942274E+02 -6.1453834089E-02  2.7112528685E+02  2.5921808222E+02  2.5933898694E+02 -2.9747926008E-02
  9.8235510662E-02  2.1407886600E+03  2.0173942186E+03  2.0160589645E+03 -1.5068145493E+00  1.0109310751E+03  9.5266129927E+02  9.5422538001E+02 -3.2426815934E-01  5.7780529916E+02  5.4450076823E+02  5.4525671069E+02 -1.0440812712E-01  3.7195342482E+02  3.5051413660E+02  3.5087660302E+02 -4.2962450419E-02  2.5897205568E+02  2.4404498102E+02  2.4423391057E+02 -2.0745297117E-02
  1.0168286986E-01  2.0441624613E+03  1.9082435164E+03  1.9114690811E+03 -1.7305495922E+00  9.6530189709E+02  9.0111775423E+02  9.0373532190E+02 -3.7689068467E-01  5.5172559748E+02  5.1504066536E+02  5.1614645909E+02 -1.2194980683E-01  3.5516501119E+02  3.3154964083E+02  3.3205830099E+02 -5.0301575400E-02  2.4728314599E+02  2.3084097716E+02  2.3110111251E+02 -2.4321749055E-02
  1.0521791338E-01  1.9511540832E+03  1.8158856980E+03  1.8217282432E+03 -1.3314379155E+00  9.2138113954E+02  8.5750420642E+02  8.6073557128E+02 -2.8120684527E-01  5.2662235644E+02  4.9011301237E+02  4.9142432878E+02 -8.9823244104E-02  3.3900517934E+02  3.1550284112E+02  3.1609775755E+02 -3.6814858587E-02  2.3603188550E+02  2.1966841514E+02  2.1997066774E+02 -1.7737363451E-02
  1.0884730746E-01  1.8615801920E+03  1.7394738698E+03  1.7472791961E+03 -1.6384020732E+00  8.7908222802E+02  8.2142073253E+02  8.2513044127E+02 -3.5322592245E-01  5.0244609376E+02  4.6948923006E+02  4.7096330374E+02 -1.1380859117E-01  3.2344207579E+02  3.0222659310E+02  3.0289035159E+02 -4.6845551660E-02  2.2519609626E+02  2.1042484588E+02  2.1076085789E+02 -2.2624297224E-02
  1.1257751441E-01  1.7752867217E+03  1.6766310444E+03  1.6848034761E+03 -1.4078560031E+00  8.3833240884E+02  7.9174486298E+02  7.9557432736E+02 -2.9837132496E-01  4.7915522652E+02  4.5252776245E+02  4.5404724546E+02 -9.5437485013E-02  3.0844893216E+02  2.9130790478E+02  2.9199184894E+02 -3.9142225504E-02  2.1475714082E+02  2.0282272430E+02  2.0316890316E+02 -1.8865751863E-02
  1.1641485077E-01  1.6921427899E+03  1.6236618187E+03  1.6312579965E+03 -1.5777873442E+00  7.9906987634E+02  7.6673154090E+02  7.7047178893E+02 -3.3843137736E-01  4.5671442922E+02  4.3823120911E+02  4.3972817755E+02 -1.0880205058E-01  2.9400300821E+02  2.8210471473E+02  2.8278077957E+02 -4.4735811398E-02  2.0469918632E+02  1.9641501601E+02  1.9675778083E+02 -2.1592142170E-02
  1.2036553104E-01  1.6120359310E+03  1.5759461319E+03  1.5826639600E+03 -1.9557751829E+00  7.6124152153E+02  7.4419906420E+02  7.4778672000E+02 -4.3040057497E-01  4.3509334702E+02  4.2535260169E+02  4.2680703182E+02 -1.3985233061E-01  2.8008476346E+02  2.7381430594E+02  2.7447434368E+02 -5.7804831274E-02  1.9500862774E+02  1.9064283039E+02  1.9097827357E+02 -2.7981763817E-02
  1.2443570048E-01  1.5348683054E+03  1.5284007515E+03  1.5336739138E+03 -1.4718507449E+00  7.2480114229E+02  7.2174701024E+02  7.2504061568E+02 -3.1531571344E-01  4.1426557276E+02  4.1251996050E+02  4.1388377375E+02 -1.0131941137E-01  2.6667719870E+02  2.6555348720E+02  2.6617721068E+02 -4.1649354062E-02  1.8567362938E+02  1.8489124681E+02  1.8520943776E+02 -2.0099875633E-02
  1.2863145988E-01  1.4605536476E+03  1.4763613878E+03  1.4820595466E+03 -2.5685637170E+00  6.8970800192E+02  6.9717279102E+02  7.0060446709E+02 -5.7921730218E-01  3.9420782306E+02  3.9847437971E+02  3.9989080415E+02 -1.9007946724E-01  2.5376532561E+02  2.5651185694E+02  2.5715904053E+02 -7.8943954364E-02  1.7668375567E+02  1.7859602429E+02  1.7892605360E+02 -3.8316827898E-02
  1.3295888411E-01  1.3890147794E+03  1.4162697494E+03  1.4223333865E+03 -1.8213900394E+00  6.5592565514E+02  6.6879609707E+02  6.7232679549E+02 -4.0506736002E-01  3.7489926735E+02  3.8225546574E+02  3.8370834339E+02 -1.3222247198E-01  2.4133573481E+02  2.4607117630E+02  2.4673444149E+02 -5.4776492461E-02  1.6802967033E+02  1.7132671490E+02  1.7166482248E+02 -2.6550124007E-02
  1.3742403627E-01  1.3201815664E+03  1.3468333504E+03  1.3566292282E+03 -2.1765799960E+00  6.2342098275E+02  6.3600658596E+02  6.4040159065E+02 -4.8438789963E-01  3.5632097609E+02  3.6351437276E+02  3.6525546858E+02 -1.5814299214E-01  2.2937624072E+02  2.3400688107E+02  2.3479090240E+02 -6.5519241637E-02  1.5970288918E+02  1.6292696609E+02  1.6332398557E+02 -3.1758174365E-02
  1.4203297880E-01  1.2539892240E+03  1.2691911984E+03  1.2835803604E+03 -1.7936451532E+00  5.9216339195E+02  5.9934212410E+02  6.0478660822E+02 -3.9923466028E-01  3.3845546374E+02  3.4255852238E+02  3.4464725579E+02 -1.3040102602E-01  2.1787558728E+02  2.2051686924E+02  2.2144604201E+02 -5.4042326390E-02  1.5169557518E+02  1.5353456408E+02  1.5400225864E+02 -2.6200317948E-02
  1.4679178255E-01  1.1903769082E+03  1.1867515235E+03  1.2080232105E+03 -1.6656731398E+00  5.6212415084E+02  5.6041215837E+02  5.6743369951E+02 -3.7509948327E-01  3.2128630837E+02  3.2030780613E+02  3.2291852434E+02 -1.2315788106E-01  2.0682320311E+02  2.0619330709E+02  2.0734026297E+02 -5.1175263875E-02  1.4400036805E+02  1.4356180382E+02  1.4413548312E+02 -2.4847387621E-02
  1.5170653503E-01  1.1292865411E+03  1.1046644502E+03  1.1335386689E+03 -1.3926414708E+00  5.3327583354E+02  5.2164869943E+02  5.3041055146E+02 -3.0632044595E-01  3.0479783451E+02  2.9815225810E+02  3.0133835798E+02 -9.9650697504E-02  1.9620899737E+02  1.9193100804E+02  1.9331786505E+02 -4.1225822206E-02  1.3661024204E+02  1.3363169790E+02  1.3432207846E+02 -1.9968425947E-02
  1.5678334869E-01  1.0706618324E+03  1.0282451321E+03  1.0640358687E+03 -1.0889972052E+00  5.0559185855E+02  4.8556168867E+02  4.9590184320E+02 -2.2512473578E-01  2.8897484930E+02  2.7752645427E+02  2.8123351336E+02 -7.1294851878E-02  1.8602318989E+02  1.7865345869E+02  1.8025733844E+02 -2.9103177366E-02  1.2951838772E+02  1.2438722260E+02  1.2518312290E+02 -1.3991287301E-02
  1.6202837028E-01  1.0144474722E+03  9.6187672245E+02  1.0040711423E+03 -1.4124135379E+00  4.7904610709E+02  4.5422095479E+02  4.6604363057E+02 -2.9418839603E-01  2.7380242435E+02  2.5961342087E+02  2.6381244271E+02 -9.3379333418E-02  1.7625617074E+02  1.6712221428E+02  1.6893154916E+02 -3.8153382663E-02  1.2271811419E+02  1.1635860969E+02  1.1725454101E+02 -1.8350494830E-02
  1.6744779204E-01  9.6058847012E+02  9.0776465343E+02  9.5264065340E+02 -7.3497945926E-01  4.5361261155E+02  4.2866795504E+02  4.4110102400E+02 -1.2208731976E-01  2.5926571769E+02  2.4500841066E+02  2.4940869355E+02 -3.4269758294E-02  1.6689838562E+02  1.5772045979E+02  1.5961359742E+02 -1.3068890643E-02  1.1620276929E+02  1.0981265118E+02  1.1074931894E+02 -6.0307388815E-03
  1.7304786566E-01  9.0902962805E+02  8.6540966288E+02  9.1174622855E+02 -1.5024173345E+00  4.2926530599E+02  4.0866692601E+02  4.2147513343E+02 -3.2566790755E-01  2.4534983111E+02  2.3357667130E+02  2.3810645245E+02 -1.0527752087E-01  1.5794024405E+02  1.5036145043E+02  1.5230969300E+02 -4.3419916864E-02  1.0996567566E+02  1.0468895113E+02  1.0565272562E+02 -2.0995495181E-02
  1.7883491989E-01  8.5971512943E+02  8.3165367595E+02  8.7608930749E+02 -6.9271958167E-01  4.0597783253E+02  3.9272655001E+02  4.0509058338E+02 -1.1001363363E-01  2.3203969959E+02  2.2446582888E+02  2.2884764023E+02 -2.9922032164E-02  1.4937204813E+02  1.4449648338E+02  1.4638281972E+02 -1.1183576358E-02  1.0400008115E+02  1.0060547596E+02  1.0153908115E+02 -5.0941209795E-03
  1.8481538260E-01  8.1258823652E+02  8.0190426762E+02  8.4436092991E+02 -1.5269465373E+00  3.8372339826E+02  3.7867817527E+02  3.9060211023E+02 -3.2075875488E-01  2.1932000943E+02  2.1643637409E+02  2.2067411324E+02 -1.0214178602E-01  1.4118393992E+02  1.3932764326E+02  1.4115417857E+02 -4.1801064236E-02  9.8299122170E+01  9.7006678204E+01  9.7911262607E+01 -2.0123492791E-02
  1.9099580820E-01  7.6759108423E+02  7.7059841517E+02  8.1137728310E+02 -1.6787689312E+00  3.6247467792E+02  3.6389481077E+02  3.7544095942E+02 -3.5336625473E-01  2.0717514267E+02  2.0798683034E+02  2.1209932787E+02 -1.1254486508E-01  1.3336586557E+02  1.3388837723E+02  1.3566252578E+02 -4.6056401795E-02  9.2855798761E+01  9.3219596781E+01  9.4098638367E+01 -2.2170715045E-02
  1.9738291122E-01  7.2466456158E+02  7.3351086014E+02  7.7472120589E+02 -1.3517274153E+00  3.4220375791E+02  3.4638118947E+02  3.5805445906E+02 -2.6335730545E-01  1.9558914507E+02  1.9797678767E+02  2.0213246851E+02 -8.0693667829E-02  1.2590755480E+02  1.2744456362E+02  1.2923671728E+02 -3.2350383746E-02  8.7662960242E+01  8.8733100498E+01  8.9620868499E+01 -1.5388334228E-02
  2.0398360691E-01  6.8374827156E+02  6.8991135128E+02  7.3452807744E+02 -1.7854634677E+00  3.2288211732E+02  3.2579246944E+02  3.3835492278E+02 -4.0663970023E-01  1.8454571532E+02  1.8620914907E+02  1.9066956743E+02 -1.3447289180E-01  1.1879851387E+02  1.1986932420E+02  1.2179035481E+02 -5.6115384212E-02  8.2713300364E+01  8.3458850569E+01  8.4409751851E+01 -2.7317244153E-02
  2.1080505979E-01  6.4478056038E+02  6.4253601393E+02  6.9188355719E+02 -1.0308209130E+00  3.0448064178E+02  3.0342071382E+02  3.1717572795E+02 -2.1174143701E-01  1.7402821285E+02  1.7342240301E+02  1.7828574793E+02 -6.7190821051E-02  1.1202803069E+02  1.1163804976E+02  1.1372826370E+02 -2.7502658647E-02  7.7999360844E+01  7.7727837167E+01  7.8761279054E+01 -1.3249876433E-02
  2.1785474113E-01  6.0769860659E+02  5.9610068397E+02  6.5187130638E+02 -1.4335989823E+00  2.8696966552E+02  2.8149285195E+02  2.9689962277E+02 -3.0278470303E-01  1.6401968197E+02  1.6088936777E+02  1.6631537596E+02 -9.6880077206E-02  1.0558519026E+02  1.0357009783E+02  1.0589751643E+02 -3.9779827522E-02  7.3513542145E+01  7.2110536832E+01  7.3259964735E+01 -1.9192554083E-02
  2.2514049634E-01  5.7243856085E+02  5.5495509350E+02  6.1426875800E+02 -7.4233418744E-01  2.7031903736E+02  2.6206293026E+02  2.7841091556E+02 -9.6034737447E-02  1.5450288956E+02  1.4978404913E+02  1.5552926571E+02 -2.1402166406E-02  9.9458899045E+01  9.6421216866E+01  9.8882419506E+01 -6.8197001551E-03  6.9248120388E+01  6.7133138388E+01  6.8347698352E+01 -2.7506743407E-03
  2.3267062357E-01  5.3893572665E+02  5.2153772647E+02  5.8265172891E+02 -8.8183300104E-01  2.5449820608E+02  2.4628245860E+02  2.6322733057E+02 -1.3282235608E-01  1.4546037383E+02  1.4076460124E+02  1.4672222429E+02 -3.4141832431E-02  9.3637916265E+01  9.0615083665E+01  9.3166883559E+01 -1.2246687717E-02  6.5195269208E+01  6.3090626207E+01  6.4349657305E+01 -5.4219068203E-03
  2.4045396488E-01  5.0712477249E+02  4.9535623415E+02  5.5464260203E+02 -5.7088897958E-01  2.3947632060E+02  2.3391893825E+02  2.5058603387E+02 -5.6555096698E-02  1.3687450161E+02  1.3369813771E+02  1.3957213424E+02 -8.3768653892E-03  8.8110890843E+01  8.6066154611E+01  8.8583585290E+01 -1.4126203845E-03  6.1347085431E+01  5.9923440668E+01  6.1165712175E+01 -1.3019126637E-04
  2.4850001178E-01  4.7693996635E+02  4.7306224705E+02  5.2966423130E+02 -1.1507861215E+00  2.2522234070E+02  2.2339118987E+02  2.3955986595E+02 -1.7614451429E-01  1.2872753163E+02  1.2768092353E+02  1.3339168601E+02 -4.4754307498E-02  8.2866402103E+01  8.2192663962E+01  8.4640782097E+01 -1.5816185557E-02  5.7695617427E+01  5.7226528181E+01  5.8434506505E+01 -6.9138559711E-03
