  5.7758533996E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.5646332755E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.9073976838E-04  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.2975715450E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.6994290207E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.2257416229E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  2.9150530628E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  3.8178440264E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.0002290509E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  6.5487983241E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  8.5769589859E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  1.1233240330E-02  4.4863258220E+00 -6.7706876766E+00 -4.5470274063E-01 -6.7447876699E+00 -4.9252349260E+00
  1.4712171122E-02  6.7779351078E+00 -1.0766784106E+01 -1.2558147551E+00 -1.0688242693E+01 -7.9785100549E+00
  1.9268525623E-02  8.7142671905E+00 -1.5343559977E+01 -3.2159285342E+00 -1.5158149680E+01 -1.1796027996E+01
  2.5235981596E-02  1.0153969450E+01 -1.9881482605E+01 -5.9638688310E+00 -1.9453298854E+01 -1.5788724890E+01
  3.3051556699E-02  1.1598899055E+01 -2.5668669404E+01 -1.0276221235E+01 -2.4691783083E+01 -2.1053287826E+01
  4.3287612811E-02  1.4409406985E+01 -3.5987492578E+01 -1.7778761252E+01 -3.3925069241E+01 -3.0332137925E+01
  5.6693772094E-02  1.7879042281E+01 -4.5719320769E+01 -2.4449942599E+01 -4.1654600025E+01 -3.8353388364E+01
  7.4251814446E-02  2.7323971954E+01 -5.2312251833E+01 -1.8772451350E+01 -4.5243809480E+01 -3.8661161118E+01
  9.7247576672E-02  5.2254211897E+01 -6.6098442448E+01  2.7124558212E+00 -5.4839960314E+01 -3.6872253275E+01
  1.2736511881E-01  9.5999562414E+01 -7.6209874437E+01  5.9077310321E+01 -5.9947204514E+01 -1.7336706276E+01
  1.6681005372E-01  1.7116707652E+02 -7.9429372736E+01  1.7962995308E+02 -5.9690567447E+01  3.3971267810E+01
  2.1847107185E-01  2.3436377900E+02 -7.1725626737E+01  2.9908461234E+02 -5.2309061820E+01  9.1335996528E+01
  2.8613149010E-01  2.4129840386E+02 -5.0099313999E+01  3.4636471270E+02 -3.5977899869E+01  1.2566862350E+02
  3.7474631737E-01  1.5802740038E+02 -2.2738260170E+01  2.4520011248E+02 -1.6354771856E+01  9.7156030550E+01
  4.9080512717E-01  5.0165699402E+01 -5.1409224328E+00  8.2302915753E+01 -3.7760472139E+00  3.4438831099E+01
  6.4280731173E-01  4.9230507631E+00 -3.6637674593E-01  8.4354649201E+00 -2.8004329444E-01  3.6712541499E+00
  8.4188452227E-01  7.0221191761E-02 -3.9251551197E-03  1.2471330752E-01 -3.1733904112E-03  5.6021777829E-02
  1.1026158787E+00  4.3899183975E-05 -1.8881645707E-06  8.0449123360E-05 -1.6217007809E-06  3.7163790368E-05
  1.4440956494E+00  1.6767424978E-10 -5.3608397348E-12  3.1535650917E-10 -4.8365992238E-12  1.4913419553E-10
  1.8913315915E+00  1.2010408305E-19 -2.6533403701E-21  2.3045457043E-19 -2.4786317774E-21  1.1097753084E-19
  2.4770763560E+00  3.4450724032E-35 -4.9968004176E-37  6.6953862014E-35 -4.7769385077E-37  3.2618870156E-35
  3.2442260792E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  4.2489618163E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  5.5648638770E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  7.2883003679E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
  9.5454845666E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
