  1.6690000000E-01  1.5037755910E+03  1.5830306866E+03  1.4112074092E+03  1.2841389147E+03
  1.7371000000E-01  1.4145711069E+03  1.4818009250E+03  1.3173812568E+03  1.1964666474E+03
  1.8080000000E-01  1.3485677891E+03  1.3945256893E+03  1.2365572143E+03  1.1208550637E+03
  1.8818000000E-01  1.2899648433E+03  1.3113445137E+03  1.1598484169E+03  1.0492774666E+03
  1.9586000000E-01  1.2226614601E+03  1.2235645814E+03  1.0796522687E+03  9.7507469300E+02
  2.0386000000E-01  1.1385572324E+03  1.1278655189E+03  9.9323013067E+02  8.9599676415E+02
  2.1218000000E-01  1.0426524115E+03  1.0279303007E+03  9.0391050028E+02  8.1505753030E+02
  2.2083000000E-01  9.4868768814E+02  9.3080386970E+02  8.1773722974E+02  7.3744875096E+02
  2.2985000000E-01  8.7048375702E+02  8.4225644077E+02  7.3946198460E+02  6.6707299321E+02
  2.3923000000E-01  8.1254084438E+02  7.6352678365E+02  6.6990754235E+02  6.0442627657E+02
  2.4899000000E-01  7.6745857821E+02  6.9114536409E+02  6.0598934368E+02  5.4676057018E+02
  2.5915000000E-01  7.2267632712E+02  6.2072995193E+02  5.4401419139E+02  4.9095923944E+02
  2.6973000000E-01  6.7023369096E+02  5.5042003130E+02  4.8248046641E+02  4.3581997835E+02
  2.8074000000E-01  6.1288080797E+02  4.8191071693E+02  4.2279381314E+02  3.8252676450E+02
  2.9219000000E-01  5.6057817885E+02  4.1827816154E+02  3.6739845871E+02  3.3303720748E+02
  3.0412000000E-01  5.1915609667E+02  3.6077840005E+02  3.1722526280E+02  2.8804258208E+02
  3.1653000000E-01  4.8516438799E+02  3.0870521571E+02  2.7169340323E+02  2.4707421713E+02
  3.2945000000E-01  4.5140269088E+02  2.6082304161E+02  2.2983593648E+02  2.0938061337E+02
  3.4289000000E-01  4.1489085552E+02  2.1693823879E+02  1.9151584953E+02  1.7487638172E+02
  3.5689000000E-01  3.8005910461E+02  1.7768105057E+02  1.5719409575E+02  1.4390514162E+02
  3.7145000000E-01  3.5076763220E+02  1.4344234207E+02  1.2715981466E+02  1.1669071873E+02
  3.8661000000E-01  3.2522634831E+02  1.1388284725E+02  1.0115374848E+02  9.3039532579E+01
  4.0239000000E-01  3.0007508402E+02  8.8636225825E+01  7.8904164325E+01  7.2754938551E+01
  4.1881000000E-01  2.7519383330E+02  6.7520609556E+01  6.0259747876E+01  5.5714319909E+01
  4.3590000000E-01  2.5314272485E+02  5.0333727981E+01  4.5033775823E+01  4.1747430339E+01
  4.5369000000E-01  2.3346173553E+02  3.6651816677E+01  3.2873792210E+01  3.0553907500E+01
  4.7221000000E-01  2.1476079548E+02  2.5991600926E+01  2.3373264558E+01  2.1781526550E+01
  4.9148000000E-01  1.9701990369E+02  1.7901571941E+01  1.6142123788E+01  1.5083484063E+01
  5.1153000000E-01  1.8109910340E+02  1.1947461442E+01  1.0801795564E+01  1.0119663892E+01
  5.3241000000E-01  1.6638836392E+02  7.7029230483E+00  6.9828682916E+00  6.5586999531E+00
  5.5414000000E-01  1.5263767271E+02  4.7861329257E+00  4.3505364700E+00  4.0967251181E+00
  5.7675000000E-01  1.3999703730E+02  2.8586756003E+00  2.6055810831E+00  2.4597632543E+00
  6.0029000000E-01  1.2842645567E+02  1.6352654150E+00  1.4945077727E+00  1.4143498550E+00
  6.2479000000E-01  1.1766591477E+02  8.9228808456E-01  8.1769517333E-01  7.7571982867E-01
  6.5029000000E-01  1.0780541911E+02  4.6247291020E-01  4.2494781169E-01  4.0408785480E-01
  6.7683000000E-01  9.8722962554E+01  2.2674654845E-01  2.0890114059E-01  1.9910358269E-01
  7.0445000000E-01  9.0359542146E+01  1.0471592202E-01  9.6727743659E-02  9.2397748030E-02
  7.3320000000E-01  8.2683156274E+01  4.5317127452E-02  4.1968755083E-02  4.0177647887E-02
  7.6312000000E-01  7.5620801267E+01  1.8276256970E-02  1.6969195148E-02  1.6279444286E-02
  7.9426000000E-01  6.9137475367E+01  6.8262661706E-03  6.3539486930E-03  6.1081323067E-03
  8.2668000000E-01  6.3185176160E+01  2.3453559279E-03  2.1884142121E-03  2.1078894175E-03
  8.6041000000E-01  5.7720901484E+01  7.3696532525E-04  6.8930216261E-04  6.6520247693E-04
  8.9553000000E-01  5.2710649631E+01  2.0998739888E-04  1.9686843634E-04  1.9033416322E-04
  9.3208000000E-01  4.8118418792E+01  5.3837811797E-05  5.0590390497E-05  4.8997655152E-05
  9.7011000000E-01  4.3910207255E+01  1.2316370399E-05  1.1599484341E-05  1.1253395925E-05
  1.0097000000E+00  4.0056013515E+01  2.4885597317E-06  2.3488579526E-06  2.2825021137E-06
  1.0509000000E+00  3.6527836162E+01  4.3971466399E-07  4.1591917629E-07  4.0480373162E-07
  1.0938000000E+00  3.3298673840E+01  6.7115111478E-08  6.3615654461E-08  6.2008748967E-08
  1.1384000000E+00  3.0344525343E+01  8.7677401911E-09  8.3273820861E-09  8.1286948130E-09
  1.1849000000E+00  2.7643389564E+01  9.6191323801E-10  9.1539635954E-10  8.9478444503E-10
  1.2333000000E+00  2.5175265497E+01  8.7663879019E-11  8.3583847432E-11  8.1809139561E-11
  1.2836000000E+00  2.2920152138E+01  6.5611226632E-12  6.2673491423E-12  6.1419593020E-12
  1.3360000000E+00  2.0861048632E+01  3.9418374720E-13  3.7721164270E-13  3.7010705577E-13
  1.3905000000E+00  1.8979954074E+01  1.8751761607E-14  1.7975696629E-14  1.7657225794E-14
  1.4472000000E+00  1.7263867811E+01  6.9223170841E-16  6.6470474734E-16  6.5363677657E-16
  1.5063000000E+00  1.5698789139E+01  1.9282926216E-17  1.8546328288E-17  1.8256313264E-17
  1.5678000000E+00  1.4271717403E+01  3.9833889518E-19  3.8372718940E-19  3.7809617338E-19
  1.6318000000E+00  1.2969651952E+01  5.9512044137E-21  5.7416567384E-21  5.6626464523E-21
  1.6984000000E+00  1.1783592331E+01  6.2601594133E-23  6.0486497034E-23  5.9706624548E-23
  1.7677000000E+00  1.0703538040E+01  4.5052093250E-25  4.3592034436E-25  4.3065844055E-25
  1.8398000000E+00  9.7193885692E+00  2.1504923127E-27  2.0836537950E-27  2.0601200178E-27
  1.9149000000E+00  8.8235435373E+00  6.5374857597E-30  6.3426805768E-30  6.2757018227E-30
