  1.4296000000E-03 -2.7402729894E-01 -3.2353161153E-01 -1.1354447388E-01  1.5186579337E-03  2.6356737638E-04 -5.1557677758E-05  1.0293669452E-04 -4.2848873277E-06  2.5012288109E-05
  1.4880000000E-03 -2.9680446509E-01 -3.5038033965E-01 -1.2293727382E-01  1.7765930588E-03  3.0788800025E-04 -6.1072902843E-05  1.2642004685E-04 -4.4461178783E-06  3.0608202389E-05
  1.5487000000E-03 -3.2143349270E-01 -3.7940487418E-01 -1.3308645688E-01  2.0775071790E-03  3.5963917327E-04 -7.2248517205E-05  1.5487271013E-04 -4.5635229706E-06  3.7376114748E-05
  1.6119000000E-03 -3.4810963161E-01 -4.1083363300E-01 -1.4407077769E-01  2.4291015599E-03  4.2015612733E-04 -8.5391903152E-05  1.8942851007E-04 -4.6252735007E-06  4.5601931252E-05
  1.6777000000E-03 -3.7700095620E-01 -4.4486267444E-01 -1.5595745532E-01  2.8398125362E-03  4.9096588949E-04 -1.0081979932E-04  2.3128245369E-04 -4.6202083257E-06  5.5560681803E-05
  1.7462000000E-03 -4.0828720353E-01 -4.8170142303E-01 -1.6881813928E-01  3.3194790586E-03  5.7380977073E-04 -1.1891572281E-04  2.8200548056E-04 -4.5366369327E-06  6.7653063449E-05
  1.8174000000E-03 -4.4211191935E-01 -5.2151629467E-01 -1.8270921179E-01  3.8786264029E-03  6.7054597878E-04 -1.4010259052E-04  3.4331790041E-04 -4.3614837845E-06  8.2304860660E-05
  1.8916000000E-03 -4.7877490182E-01 -5.6465714066E-01 -1.9775074059E-01  4.5319411892E-03  7.8377872600E-04 -1.6496850673E-04  4.1750341059E-04 -4.0638712064E-06  1.0005547977E-04
  1.9688000000E-03 -5.1844791385E-01 -6.1132253727E-01 -2.1400965321E-01  5.2939415402E-03  9.1610196148E-04 -1.9409564320E-04  5.0716361383E-04 -3.5981783357E-06  1.2155553697E-04
  2.0491000000E-03 -5.6136338773E-01 -6.6178184579E-01 -2.3157717525E-01  6.1822158006E-03  1.0706744694E-03 -2.2818299796E-04  6.1543365350E-04 -2.9247643103E-06  1.4758598782E-04
  2.1328000000E-03 -6.0788180042E-01 -7.1645417983E-01 -2.5059616316E-01  7.2196539071E-03  1.2515948900E-03 -2.6813931777E-04  7.4638235980E-04 -2.0114509049E-06  1.7917349674E-04
  2.2198000000E-03 -6.5816136774E-01 -7.7552005273E-01 -2.7112591529E-01  8.4275976954E-03  1.4627026880E-03 -3.1483687502E-04  9.0424458280E-04 -8.0203231453E-07  2.1738800899E-04
  2.3104000000E-03 -7.1260360286E-01 -8.3944490330E-01 -2.9332421033E-01  9.8362857632E-03  1.7094559870E-03 -3.6948435626E-04  1.0948103834E-03  7.7280396574E-07  2.6369649824E-04
  2.4047000000E-03 -7.7151866848E-01 -9.0858566284E-01 -3.1731036911E-01  1.1477782186E-02  1.9977290037E-03 -4.3336496974E-04  1.3244868005E-03  2.8209679984E-06  3.1967963365E-04
  2.5028000000E-03 -8.3523500989E-01 -9.8331946335E-01 -3.4320995561E-01  1.3388854746E-02  2.3341690934E-03 -5.0798991941E-04  1.6009032408E-03  5.4165998608E-06  3.8727353614E-04
  2.6050000000E-03 -9.0423764017E-01 -1.0642055328E+00 -3.7121069212E-01  1.5616514548E-02  2.7272502884E-03 -5.9529691888E-04  1.9342874158E-03  8.7294374887E-06  4.6914559189E-04
  2.7113000000E-03 -9.7883810153E-01 -1.1515979806E+00 -4.0142821086E-01  1.8208356328E-02  3.1857480822E-03 -6.9720280298E-04  2.3356375202E-03  1.2921020069E-05  5.6816818738E-04
  2.8219000000E-03 -1.0595066319E+00 -1.2460350235E+00 -4.3404072694E-01  2.1223651180E-02  3.7205498131E-03 -8.1609917185E-04  2.8184977801E-03  1.8096990231E-05  6.8789680250E-04
  2.9371000000E-03 -1.1468236172E+00 -1.3481814091E+00 -4.6926869698E-01  2.4733646713E-02  4.3447724555E-03 -9.5498041948E-04  3.3985510123E-03  2.4546070744E-05  8.3210363277E-04
  3.0569000000E-03 -1.2411750408E+00 -1.4584718680E+00 -5.0725169757E-01  2.8812602474E-02  5.0720730769E-03 -1.1168707419E-03  4.0960198854E-03  3.2637482590E-05  1.0064499679E-03
  3.1817000000E-03 -1.3432920282E+00 -1.5777416635E+00 -5.4826554554E-01  3.3558861016E-02  5.9204329698E-03 -1.3059141817E-03  4.9350886018E-03  4.2702601349E-05  1.2172550379E-03
  3.3115000000E-03 -1.4536217620E+00 -1.7064909005E+00 -5.9246872267E-01  3.9069487651E-02  6.9081018200E-03 -1.5261779319E-03  5.9399969248E-03  5.5100099022E-05  1.4705104663E-03
  3.4467000000E-03 -1.5729839513E+00 -1.8456507092E+00 -6.4016555067E-01  4.5477055629E-02  8.0595752989E-03 -1.7829360025E-03  7.1494320495E-03  7.0323568098E-05  1.7775093327E-03
  3.5874000000E-03 -1.7019854220E+00 -1.9958992625E+00 -6.9157091634E-01  5.2914533362E-02  9.3999491542E-03 -2.0820485811E-03  8.5960436338E-03  8.9073292396E-05  2.1456081657E-03
  3.7338000000E-03 -1.8413579789E+00 -2.1580556202E+00 -7.4694524520E-01  6.1545694598E-02  1.0959032924E-02 -2.4303582139E-03  1.0332751007E-02  1.1210470954E-04  2.5905902288E-03
  3.8861000000E-03 -1.9918759597E+00 -2.3329828275E+00 -8.0656087033E-01  7.1552043305E-02  1.2771870143E-02 -2.8354384182E-03  1.2408660346E-02  1.4036330098E-04  3.1244060297E-03
  4.0447000000E-03 -2.1545666636E+00 -2.5218312122E+00 -8.7078427751E-01  8.3162185308E-02  1.4880420200E-02 -3.3070152508E-03  1.4898055357E-02  1.7509357929E-04  3.7686182736E-03
  4.2098000000E-03 -2.3303169762E+00 -2.7255802639E+00 -9.3991950986E-01  9.6617980338E-02  1.7330598729E-02 -3.8556358879E-03  1.7872021204E-02  2.1748465507E-04  4.5412794263E-03
  4.3816000000E-03 -2.5200606497E+00 -2.9452559288E+00 -1.0142819992E+00  1.1220494344E-01  2.0175690040E-02 -4.4931655391E-03  2.1433346131E-02  2.6949664681E-04  5.4730260822E-03
  4.5604000000E-03 -2.7248957176E+00 -3.1820650185E+00 -1.0942434084E+00  1.3024390559E-01  2.3477891855E-02 -5.2336616663E-03  2.5675715294E-02  3.3279948870E-04  6.5863262437E-03
  4.7465000000E-03 -2.9459857952E+00 -3.4372793486E+00 -1.1801915262E+00  1.5112525549E-01  2.7307661056E-02 -6.0937833738E-03  3.0757518686E-02  4.0983994984E-04  7.9315329975E-03
  4.9402000000E-03 -3.1845606755E+00 -3.7122352222E+00 -1.2725294697E+00  1.7526135711E-01  3.1747745916E-02 -7.0919611077E-03  3.6794153586E-02  5.0392319884E-04  9.5323069673E-03
  5.1419000000E-03 -3.4420480714E+00 -4.0084829640E+00 -1.3717249011E+00  2.0317860816E-01  3.6894044643E-02 -8.2503181615E-03  4.4010330724E-02  6.1825990568E-04  1.1460868840E-02
  5.3517000000E-03 -3.7195586414E+00 -4.3271933286E+00 -1.4781106424E+00  2.3540118812E-01  4.2847551698E-02 -9.5926074099E-03  5.2595971978E-02  7.5750513080E-04  1.3767569143E-02
  5.5701000000E-03 -4.0187913222E+00 -4.6701962551E+00 -1.5922313245E+00  2.7259155200E-01  4.9735440041E-02 -1.1148033494E-02  6.2797434808E-02  9.2599718825E-04  1.6520656604E-02
  5.7974000000E-03 -4.3412635995E+00 -5.0390938509E+00 -1.7145455594E+00  3.1550278716E-01  5.7696101800E-02 -1.2949366832E-02  7.4960136652E-02  1.1308278801E-03  1.9829697428E-02
  6.0340000000E-03 -4.6887100720E+00 -5.4357155287E+00 -1.8455768263E+00  3.6494759054E-01  6.6891632155E-02 -1.5033798066E-02  8.9367441679E-02  1.3789336895E-03  2.3762993451E-02
  6.2803000000E-03 -5.0629527580E+00 -5.8619657404E+00 -1.9858614136E+00  4.2190768671E-01  7.7504119110E-02 -1.7444840274E-02  1.0647106615E-01  1.6779728905E-03  2.8461320614E-02
  6.5366000000E-03 -5.4657400990E+00 -6.3196393051E+00 -2.1358867967E+00  4.8747399057E-01  8.9736353828E-02 -2.0231006451E-02  1.2679837287E-01  2.0395360752E-03  3.4090191645E-02
  6.8033000000E-03 -5.8990485807E+00 -6.8107616542E+00 -2.2962025823E+00  5.6281759295E-01  1.0382170950E-01 -2.3448615527E-02  1.5079835495E-01  2.4774032493E-03  4.0759156787E-02
  7.0810000000E-03 -6.3652767122E+00 -7.3378024721E+00 -2.4674876464E+00  6.4941504478E-01  1.2003336918E-01 -2.7163676330E-02  1.7920085101E-01  3.0025079476E-03  4.8699876951E-02
  7.3700000000E-03 -6.8664155199E+00 -7.9027342503E+00 -2.6502419418E+00  7.4885048418E-01  1.3866643105E-01 -3.1446977879E-02  2.1284264932E-01  3.6338769881E-03  5.8179778691E-02
  7.6708000000E-03 -7.4048714885E+00 -8.5079588228E+00 -2.8450868705E+00  8.6288840614E-01  1.6005869142E-01 -3.6384426797E-02  2.5255250998E-01  4.3950303654E-03  6.9434627181E-02
  7.9838000000E-03 -7.9829501990E+00 -9.1557211290E+00 -3.0525744128E+00  9.9344449027E-01  1.8458194947E-01 -4.2068640245E-02  2.9922650130E-01  5.3050484767E-03  8.2716673935E-02
  8.3096000000E-03 -8.6034047651E+00 -9.8487198863E+00 -3.2733809442E+00  1.1429388197E+00  2.1266866727E-01 -4.8610160420E-02  3.5430674394E-01  6.3941882854E-03  9.8511477864E-02
  8.6488000000E-03 -9.2690841703E+00 -1.0589705973E+01 -3.5081756509E+00  1.3139947457E+00  2.4480194039E-01 -5.6134852534E-02  4.1926594518E-01  7.6987611233E-03  1.1728565850E-01
  9.0017000000E-03 -9.9823075527E+00 -1.1380784832E+01 -3.7574002013E+00  1.5092054204E+00  2.8148897624E-01 -6.4775473302E-02  4.9539061655E-01  9.2556689866E-03  1.3939226285E-01
  9.3691000000E-03 -1.0746453030E+01 -1.2225174470E+01 -4.0218224348E+00  1.7318892953E+00  3.2333580408E-01 -7.4697195752E-02  5.8458321078E-01  1.1106783316E-02  1.6543174965E-01
  9.7514000000E-03 -1.1564139810E+01 -1.3125185205E+01 -4.3018977263E+00  1.9856533564E+00  3.7097306290E-01 -8.6075429009E-02  6.8923991460E-01  1.3309346090E-02  1.9621832147E-01
  1.0149000000E-02 -1.2437979097E+01 -1.4083055269E+01 -4.5980352630E+00  2.2743262507E+00  4.2507985652E-01 -9.9105020256E-02  8.1182581040E-01  1.5923848068E-02  2.3256119995E-01
  1.0564000000E-02 -1.3374446487E+01 -1.5105163612E+01 -4.9118868198E+00  2.6033768661E+00  4.8664529903E-01 -1.1406855911E-01  9.5550790446E-01  1.9029068300E-02  2.7545131429E-01
  1.0995000000E-02 -1.4372172286E+01 -1.6189233345E+01 -5.2424124853E+00  2.9757191556E+00  5.5622731352E-01 -1.3115393495E-01  1.1220732293E+00  2.2696310909E-02  3.2536010534E-01
  1.1443000000E-02 -1.5435057720E+01 -1.7338681217E+01 -5.5903033570E+00  3.3972485812E+00  6.3476418546E-01 -1.5065762676E-01  1.3160459597E+00  2.7012745542E-02  3.8392505308E-01
  1.1910000000E-02 -1.6569511395E+01 -1.8559514408E+01 -5.9569888189E+00  3.8751363705E+00  7.2346619870E-01 -1.7297026031E-01  1.5422589741E+00  3.2104929560E-02  4.5275389697E-01
  1.2397000000E-02 -1.7779662628E+01 -1.9855142286E+01 -6.3430639446E+00  4.4164068453E+00  8.2348316650E-01 -1.9848617549E-01  1.8058420670E+00  3.8109358750E-02  5.3358857466E-01
  1.2902000000E-02 -1.9061913708E+01 -2.1220644592E+01 -6.7466315303E+00  5.0248155362E+00  9.3533743885E-01 -2.2747719312E-01  2.1103417115E+00  4.5137495964E-02  6.2764869963E-01
  1.3429000000E-02 -2.0427685103E+01 -2.2667018551E+01 -7.1704826726E+00  5.7108525498E+00  1.0608961232E+00 -2.6059596343E-01  2.4616863555E+00  5.3388103533E-02  7.3659995332E-01
  1.3977000000E-02 -2.1875571317E+01 -2.4191491502E+01 -7.6133073330E+00  6.4814970084E+00  1.2009596110E+00 -2.9826640972E-01  2.8673100030E+00  6.3017245942E-02  8.6334374723E-01
  1.4547000000E-02 -2.3409051654E+01 -2.5796397031E+01 -8.0752813003E+00  7.3457846353E+00  1.3567662023E+00 -3.4109652701E-01  3.3348348031E+00  7.4253657781E-02  1.0105512924E+00
  1.5141000000E-02 -2.5034171870E+01 -2.7486617602E+01 -8.5572753021E+00  8.3150668201E+00  1.5298717481E+00 -3.8983143100E-01  3.8736873071E+00  8.7342668303E-02  1.1815574365E+00
  1.5759000000E-02 -2.6751329769E+01 -2.9261018007E+01 -9.0584058489E+00  9.3982060223E+00  1.7212125637E+00 -4.4517732283E-01  4.4925573170E+00  1.0257718343E-01  1.3795021884E+00
  1.6402000000E-02 -2.8563278034E+01 -3.1120847249E+01 -9.5784638928E+00  1.0605919506E+01  1.9319631326E+00 -5.0796156232E-01  5.2015690718E+00  1.2026610050E-01  1.6080466110E+00
  1.7072000000E-02 -3.0475321363E+01 -3.3069831899E+01 -1.0117901972E+01  1.1948506492E+01  2.1635119477E+00 -5.7925042383E-01  6.0071155370E+00  1.4082075996E-01  1.8686521953E+00
  1.7768000000E-02 -3.2483784276E+01 -3.5102461809E+01 -1.0674609917E+01  1.3435844555E+01  2.4160176395E+00 -6.5988245645E-01  6.9234572917E+00  1.6454649206E-01  2.1673203912E+00
  1.8493000000E-02 -3.4596047007E+01 -3.7224385206E+01 -1.1249544522E+01  1.5084012079E+01  2.6908762665E+00 -7.5125607676E-01  7.9660884216E+00  1.9198210656E-01  2.5096868703E+00
  1.9248000000E-02 -3.6813317637E+01 -3.9434879985E+01 -1.1841892441E+01  1.6905362510E+01  2.9885547146E+00 -8.5470151119E-01  9.1491082755E+00  2.2372789516E-01  2.9009991081E+00
  2.0034000000E-02 -3.9136213127E+01 -4.1732601273E+01 -1.2450685421E+01  1.8911998495E+01  3.3090384420E+00 -9.7169629841E-01  1.0487357449E+01  2.6040272979E-01  3.3468975450E+00
  2.0851000000E-02 -4.1561826281E+01 -4.4112726841E+01 -1.3074058730E+01  2.1113116478E+01  3.6515590994E+00 -1.1036819636E+00  1.1994468451E+01  3.0270752954E-01  3.8526599203E+00
  2.1702000000E-02 -4.4095565751E+01 -4.6578591690E+01 -1.3712301937E+01  2.3525544585E+01  4.0160548011E+00 -1.2527845285E+00  1.3690257692E+01  3.5168490277E-01  4.4256800136E+00
  2.2588000000E-02 -4.6736297304E+01 -4.9127066941E+01 -1.4364014556E+01  2.6158076044E+01  4.4010908194E+00 -1.4209530279E+00  1.5586912627E+01  4.0825785493E-01  5.0702095928E+00
  2.3510000000E-02 -4.9482234933E+01 -5.1754450992E+01 -1.5027682554E+01  2.9016215459E+01  4.8045926375E+00 -1.6103630218E+00  1.7692138940E+01  4.7368224462E-01  5.7881524224E+00
  2.4469000000E-02 -5.2330983339E+01 -5.4456559676E+01 -1.5701710514E+01  3.2113159232E+01  5.2237063921E+00 -1.8233713269E+00  2.0031511786E+01  5.4937736315E-01  6.5904009002E+00
  2.5468000000E-02 -5.5285359388E+01 -5.7234214614E+01 -1.6385766395E+01  3.5462440376E+01  5.6557905322E+00 -2.0629564252E+00  2.2625560091E+01  6.3720440369E-01  7.4845433779E+00
  2.6507000000E-02 -5.8338708574E+01 -6.0079388306E+01 -1.7077348533E+01  3.9066289130E+01  6.0961472878E+00 -2.3315969543E+00  2.5486835629E+01  7.3903113616E-01  8.4753738500E+00
  2.7589000000E-02 -6.1492608644E+01 -6.2991924728E+01 -1.7775910949E+01  4.2935187876E+01  6.5407279814E+00 -2.6327121866E+00  2.8634601139E+01  8.5757276057E-01  9.5696554193E+00
  2.8715000000E-02 -6.4742192821E+01 -6.5965794574E+01 -1.8479486006E+01  4.7070722399E+01  6.9839920573E+00 -2.9694211366E+00  3.2081130144E+01  9.9592679316E-01  1.0771339123E+01
  2.9887000000E-02 -6.8084786471E+01 -6.8997218134E+01 -1.9186681407E+01  5.1475401370E+01  7.4201862495E+00 -3.3451077550E+00  3.5839383965E+01  1.1574926248E+00  1.2084494260E+01
  3.1106000000E-02 -7.1514625417E+01 -7.2079752666E+01 -1.9895470724E+01  5.6146574875E+01  7.8432969063E+00 -3.7629636915E+00  3.9917079569E+01  1.3465321903E+00  1.3510505656E+01
  3.2376000000E-02 -7.5033810182E+01 -7.5214187426E+01 -2.0605474142E+01  6.1091007289E+01  8.2483146778E+00 -4.2271686639E+00  4.4329447091E+01  1.5683817325E+00  1.5052857644E+01
  3.3697000000E-02 -7.8632835288E+01 -7.8391103554E+01 -2.1313965580E+01  6.6297869219E+01  8.6293644234E+00 -4.7403542241E+00  4.9074437616E+01  1.8285275025E+00  1.6708102341E+01
  3.5072000000E-02 -8.2310148292E+01 -8.1608325335E+01 -2.2019827563E+01  7.1749734058E+01  8.9826206708E+00 -5.3059786166E+00  5.4123344789E+01  2.1339481776E+00  1.8457428918E+01
  3.6504000000E-02 -8.6063703772E+01 -8.4863176850E+01 -2.2721739544E+01  7.7450755893E+01  9.3057747889E+00 -5.9272545150E+00  5.9488254180E+01  2.4926730290E+00  2.0301583771E+01
  3.7993000000E-02 -8.9883285667E+01 -8.8145994612E+01 -2.3416844941E+01  8.3394816402E+01  9.5984578261E+00 -6.6050825205E+00  6.5169729941E+01  2.9121079820E+00  2.2237214972E+01
  3.9544000000E-02 -9.3771250483E+01 -9.1457930877E+01 -2.4104499369E+01  8.9589562404E+01  9.8646077310E+00 -7.3421506084E+00  7.1169718487E+01  3.4032143124E+00  2.4256940861E+01
  4.1158000000E-02 -9.7719067896E+01 -9.4790598942E+01 -2.4781958024E+01  9.6029115276E+01  1.0111117364E+01 -8.1380836145E+00  7.7473348183E+01  3.9758755990E+00  2.6347076871E+01
  4.2838000000E-02 -1.0172224134E+02 -9.8138941514E+01 -2.5447151164E+01  1.0271748350E+02  1.0349714726E+01 -8.9918879000E+00  8.4070545618E+01  4.6406945373E+00  2.8494740207E+01
  4.4586000000E-02 -1.0577355469E+02 -1.0149513746E+02 -2.6097350062E+01  1.0966172076E+02  1.0598047808E+01 -9.9005662445E+00  9.0948898379E+01  5.4084790924E+00  3.0685256320E+01
  4.6405000000E-02 -1.0986685305E+02 -1.0485186477E+02 -2.6729906724E+01  1.1687740878E+02  1.0879199633E+01 -1.0859780585E+01  9.8100038996E+01  6.2898693024E+00  3.2905106463E+01
  4.8299000000E-02 -1.1399622783E+02 -1.0820138686E+02 -2.7342070609E+01  1.2438980053E+02  1.1222075016E+01 -1.1863356311E+01  1.0552146880E+02  7.2941050681E+00  3.5143598605E+01
  5.0270000000E-02 -1.1814942814E+02 -1.1153024777E+02 -2.7930075174E+01  1.3222191219E+02  1.1660196184E+01 -1.2902060055E+01  1.1320607651E+02  8.4278129773E+00  3.7389707286E+01
  5.2322000000E-02 -1.2231675574E+02 -1.1482624300E+02 -2.8490436620E+01  1.4041307089E+02  1.2232122741E+01 -1.3965490582E+01  1.2116197284E+02  9.6952795030E+00  3.9639894377E+01
  5.4457000000E-02 -1.2648061932E+02 -1.1807029940E+02 -2.9018688733E+01  1.4899587228E+02  1.2977174518E+01 -1.5039274248E+01  1.2939341156E+02  1.1092429569E+01  4.1895346952E+01
  5.6680000000E-02 -1.3062736053E+02 -1.2124591749E+02 -2.9510972427E+01  1.5801802779E+02  1.3934659072E+01 -1.6110163437E+01  1.3792457147E+02  1.2614186714E+01  4.4166366240E+01
  5.8993000000E-02 -1.3473386864E+02 -1.2432872862E+02 -2.9962411674E+01  1.6751107174E+02  1.5136840246E+01 -1.7162469402E+01  1.4677367425E+02  1.4245050788E+01  4.6469345555E+01
  6.1400000000E-02 -1.3877542652E+02 -1.2729301856E+02 -3.0368463811E+01  1.7749994924E+02  1.6603386696E+01 -1.8178158929E+01  1.5596950484E+02  1.5950226476E+01  4.8840801224E+01
  6.3906000000E-02 -1.4273033238E+02 -1.3011565148E+02 -3.0725142005E+01  1.8800901270E+02  1.8341718509E+01 -1.9145411504E+01  1.6555436641E+02  1.7699071404E+01  5.1321101576E+01
  6.6514000000E-02 -1.4656885495E+02 -1.3276846170E+02 -3.1028236040E+01  1.9902030120E+02  2.0330271930E+01 -2.0053995584E+01  1.7555572927E+02  1.9444399156E+01  5.3959771139E+01
  6.9229000000E-02 -1.5025826204E+02 -1.3522223760E+02 -3.1273934126E+01  2.1043951111E+02  2.2515960673E+01 -2.0896178740E+01  1.8591506224E+02  2.1120390729E+01  5.6781273263E+01
  7.2054000000E-02 -1.5377015799E+02 -1.3745313315E+02 -3.1459496582E+01  2.2221194857E+02  2.4824788337E+01 -2.1673513219E+01  1.9668683829E+02  2.2669672608E+01  5.9861915244E+01
  7.4994000000E-02 -1.5707964217E+02 -1.3944237892E+02 -3.1583203973E+01  2.3423993193E+02  2.7152359457E+01 -2.2395256366E+01  2.0789618563E+02  2.4032109969E+01  6.3269224721E+01
  7.8055000000E-02 -1.6016169764E+02 -1.4117438141E+02 -3.1643980789E+01  2.4636000488E+02  2.9366108922E+01 -2.3079509648E+01  2.1950204497E+02  2.5155331846E+01  6.7037555573E+01
  8.1241000000E-02 -1.6299477937E+02 -1.4263982654E+02 -3.1641749955E+01  2.5837341760E+02  3.1322729952E+01 -2.3753801453E+01  2.3142209865E+02  2.6011639072E+01  7.1166166305E+01
  8.4556000000E-02 -1.6556737643E+02 -1.4383927371E+02 -3.1577719905E+01  2.7008427563E+02  3.2890717486E+01 -2.4450616516E+01  2.4355059370E+02  2.6599236936E+01  7.5622904006E+01
  8.8007000000E-02 -1.6787665451E+02 -1.4478162559E+02 -3.1453803334E+01  2.8131286138E+02  3.3968179332E+01 -2.5207001816E+01  2.5575616591E+02  2.6958716631E+01  8.0330123282E+01
  9.1598000000E-02 -1.6992251591E+02 -1.4548006232E+02 -3.1272475687E+01  2.9189971097E+02  3.4503237966E+01 -2.6057640459E+01  2.6786893856E+02  2.7175880169E+01  8.5155987116E+01
  9.5337000000E-02 -1.7171271567E+02 -1.4595261028E+02 -3.1036291200E+01  3.0176090768E+02  3.4519423821E+01 -2.7030390062E+01  2.7972075251E+02  2.7381903732E+01  8.9928775076E+01
